time,trialId,direction,weight,Simulation_reset
0.0,1,CP,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
0.8,1,CF,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
1.6,2,CP,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
2.41,2,CF,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
3.21,3,CP,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
4.01,3,CF,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
4.81,4,CP,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
5.61,4,CF,(-0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5
 -0.5)
